C_1_Force[kN];C_1_Deplacement[mm]
31.77298927;4.812702179
31.82052803;4.816917419
31.85923958;4.821002007
31.9032402;4.825070858
31.93753815;4.829106808
31.98611259;4.8334198
32.00844574;4.837146282
32.05925369;4.84141016
32.11192322;4.845804214
32.15366364;4.849970818
32.19213486;4.854088306
32.24342346;4.858352184
32.28845978;4.86259985
32.33799362;4.866847038
32.37960052;4.87098074
32.43492889;4.875358582
32.47303009;4.879443645
32.51514053;4.883479595
32.55015564;4.887548447
32.59381485;4.891584396
32.63278961;4.895652771
32.67070389;4.899737835
32.70372391;4.903676033
32.74663544;4.907793522
32.80424881;4.912252903
32.83620834;4.916191101
32.89193344;4.920568943
32.93785095;4.924881935
32.98910904;4.929324627
33.03151703;4.933442116
33.07908249;4.937738419
33.1305542;4.942149162
33.17080688;4.946185112
33.20885086;4.950253487
33.25317383;4.954436302
33.29759979;4.958618641
33.32559586;4.962426662
33.36478424;4.966511726
33.40142441;4.970482826
33.44909286;4.974681377
33.49724197;4.978945255
33.54023361;4.983111858
33.58577728;4.987391949
33.63371277;4.991639614
33.67705154;4.99580574
33.72879028;5.000069618
33.77483749;5.004349709
33.82530212;5.008759975
33.85887909;5.012779713
33.90306854;5.016880989
33.95350266;5.021226406
33.98870468;5.025213718
34.01861572;5.029103279
34.06447983;5.033350945
34.10635376;5.037500858
34.13421631;5.041406631
34.1832428;5.045621872
34.22370911;5.049722672
34.27866364;5.054084301
34.31684113;5.058185577
34.3634491;5.062465668
34.41489792;5.066745758
34.4596405;5.070944786
34.50654221;5.075192451
34.54115677;5.079114437
34.59313583;5.083476067
34.63578033;5.087804794
34.6746254;5.091857433
34.70926666;5.095746994
34.75957108;5.1002388
34.78185272;5.104030609
34.82159805;5.108050346
34.87349701;5.112346649
34.91741943;5.11656189
34.96075439;5.120679379
35.00598145;5.12481308
35.05083084;5.129076958
35.10530853;5.133324623
35.14476395;5.137490749
35.19259644;5.141738415
35.23843002;5.145920753
35.27809906;5.150005817
35.31508255;5.154171944
35.34812927;5.157980442
35.39497757;5.162276745
35.43711472;5.166556835
35.46995163;5.170511723
35.50469971;5.17453146
35.56074524;5.178974152
35.59389877;5.182977676
35.64667511;5.187241554
35.68929672;5.191473007
35.74236298;5.195867062
35.78511429;5.2000494
35.82611084;5.204166889
35.87301254;5.208463669
35.9129982;5.212450504
35.95439529;5.216584206
35.98310852;5.220490456
36.0331459;5.224738121
36.06401443;5.228676319
36.10963821;5.232972622
36.1356926;5.23678112
36.18729782;5.24112606
36.24406052;5.245634079
36.2809639;5.249751568
36.32632065;5.254015446
36.37330246;5.258328438
36.41637039;5.262608528
36.46050644;5.266742229
36.50775146;5.270973682
36.55813599;5.275400162
36.59474564;5.279468536
36.63061142;5.283358097
36.67466736;5.287638664
36.70997238;5.2916255
36.74738312;5.295645714
36.78239822;5.299665451
36.82884598;5.303945541
36.86378098;5.307981491
36.91312408;5.312310696
36.94420624;5.31631422
36.99929428;5.320756912
37.04023743;5.324972153
37.08410645;5.329236031
37.13262939;5.333450794
37.1774559;5.337731361
37.22310257;5.342011452
37.25439835;5.345917225
37.29751968;5.3499856
37.34237289;5.354282379
37.38124466;5.358399868
37.40394974;5.36212635
37.45746994;5.36648798
37.48674011;5.370426655
37.52545166;5.374543667
37.57014465;5.378694057
37.61853409;5.382974148
37.66535187;5.387238026
37.70571136;5.391387939
37.74819946;5.395586491
37.8010025;5.399899483
37.84779358;5.404195786
37.89105225;5.408508778
37.92782211;5.412593365
37.97216797;5.416759491
38.01210403;5.421040058
38.03486252;5.424799442
38.07046127;5.428721428
38.1090126;5.432936668
38.1460495;5.436956406
38.17707443;5.440910816
38.23248291;5.445337772
38.27106094;5.449454784
38.3208847;5.453751564
38.35526276;5.457869053
38.41045761;5.462263107
38.45730209;5.466575623
38.4966774;5.470774651
38.53256989;5.474908352
38.57051086;5.479042053
38.61860657;5.483370781
38.65670776;5.487553596
38.68331909;5.49145937
38.72080612;5.495560646
38.76778793;5.499970913
38.79115677;5.50374651
38.8286438;5.507896423
38.87860107;5.512290478
38.9159584;5.516505718
38.95583725;5.520623207
39.0012207;5.524903297
39.04325485;5.529150963
39.08686066;5.533333302
39.12514496;5.537467003
39.17494202;5.541844845
39.21333313;5.545978546
39.24555588;5.549965858
39.2818222;5.554034233
39.31994629;5.558135509
39.35897827;5.56235075
39.39149475;5.56645155
39.42621613;5.570471764
39.46378326;5.574670315
39.51049805;5.579064369
39.53556824;5.58295393
39.58462143;5.587266922
39.62402344;5.591449261
39.66959381;5.595761776
39.70681763;5.599863052
39.74754715;5.604012966
39.79513931;5.608358383
39.82587433;5.612280369
39.85759354;5.616235256
39.89960098;5.620531559
39.9479599;5.624876976
39.96819305;5.628684998
40.0079422;5.632900238
40.0407753;5.636968613
40.08406067;5.641297817
40.12173462;5.645496368
40.15885162;5.649613857
40.20463181;5.653959274
40.24087143;5.658158302
40.28149796;5.662292004
40.32204056;5.666441917
40.36931229;5.67073822
40.41344833;5.675067425
40.4425621;5.679021835
40.47515869;5.682927608
40.52189636;5.687354565
40.54298019;5.691195011
40.57129669;5.695084572
40.61500549;5.699381351
40.65427399;5.703629017
40.67857361;5.707583427
40.73102951;5.711863518
40.76663208;5.716046333
40.81674957;5.720505238
40.84788132;5.724671841
40.88874435;5.728984356
40.93540573;5.73331356
40.97387695;5.737577438
41.01453018;5.741824627
41.03795242;5.74566555
41.08094406;5.749864578
41.11372757;5.754046917
41.14552307;5.758050442
41.16615677;5.761809826
41.21052933;5.766171455
41.23783493;5.770011902
41.27534866;5.77421093
41.32328415;5.778604984
41.36627579;5.782950401
41.40485382;5.787148952
41.44079971;5.791315556
41.4788475;5.795628071
41.52643585;5.799957275
41.5607338;5.804172039
41.6022644;5.80838728
41.64009857;5.812602043
41.67476654;5.816719532
41.70765305;5.820886135
41.7235527;5.824547768
41.76593399;5.828779221
41.80110931;5.833026886
41.83032608;5.837013721
41.85976028;5.841050148
41.90753555;5.845525265
41.93260956;5.849496365
41.97339249;5.853727818
42.01462936;5.85795927
42.05801773;5.862320423
42.09606552;5.866503239
42.12730408;5.870571613
42.17024231;5.874933243
42.20214844;5.879034519
42.23354721;5.883168221
42.25776672;5.887155533
42.30294037;5.8915658
42.32604218;5.895585537
42.35441208;5.899767876
42.36954117;5.90346241
42.41157532;5.907791138
42.45134735;5.912055016
42.47875977;5.916140079
42.51818848;5.920339108
42.54990768;5.924570084
42.58776855;5.928801537
42.62147903;5.932870388
42.65686798;5.937101364
42.69985962;5.941512108
42.72604752;5.945612907
42.74090958;5.949486256
42.78001785;5.953913212
42.80450439;5.957965374
42.8264389;5.962001324
42.84760284;5.966037273
42.87847137;5.970301151
42.89849091;5.974337578
42.9344101;5.978633881
42.95286179;5.982523441
43.00337601;5.986966133
43.0327034;5.991181374
43.07409668;5.995461464
43.10929871;5.999595165
43.14548492;6.003859043
43.18539047;6.008236885
43.20033264;6.011963844
43.22888947;6.015934944
43.26294708;6.020215034
43.30766678;6.024576664
43.31516266;6.028270721
43.35762405;6.03271389
43.38740158;6.03681469
43.42241669;6.041127682
43.45285797;6.045245171
43.49252701;6.049623013
43.52599716;6.054000854
43.55707932;6.058199406
43.58430481;6.062251568
43.62705612;6.06656456
43.66191101;6.070828438
43.69514465;6.075026989
43.71784973;6.079014301
43.7523613;6.083115578
43.78519821;6.087379456
43.79864883;6.091090202
43.82433319;6.095142365
43.86365509;6.099520206
43.89356613;6.103653908
43.91323853;6.107608795
43.9598465;6.112100124
43.98449326;6.116250515
44.01743317;6.120546818
44.04314423;6.12459898
44.08626938;6.129009247
44.12348938;6.133306026
44.14638138;6.137423515
44.17993546;6.141540527
44.20641708;6.14552784
44.24174881;6.14974308
44.26062775;6.153681278
44.28782654;6.157782555
44.31550217;6.161867619
44.35312271;6.166196346
44.36203003;6.16995573
44.39943695;6.174219608
44.43860245;6.178581238
44.46880341;6.182764053
44.50086594;6.18693018
44.53609467;6.191161633
44.57156372;6.195522785
44.60328293;6.199721813
44.63223267;6.203806877
44.67331314;6.208184242
44.70285034;6.212431908
44.72337341;6.216386795
44.74666595;6.22039032
44.77022171;6.224442482
44.80007935;6.228495121
44.82188034;6.232531071
44.84612656;6.236502171
44.87773895;6.240684509
44.92144775;6.245127201
44.93926239;6.249065876
44.98275757;6.253378391
45.0169487;6.257691383
45.05541992;6.262134075
45.08312607;6.266251564
45.11375427;6.27041769
45.15472412;6.274941921
45.17540741;6.278961658
45.19558716;6.282884121
45.22401047;6.287115574
45.26102066;6.291509628
45.27311707;6.295285225
45.29933167;6.299386501
45.32107925;6.303373337
45.35521698;6.307637215
45.38943481;6.31188488
45.42242813;6.316034794
45.45795059;6.320380211
45.48690414;6.324627876
45.51622772;6.32877779
45.55137634;6.332943916
45.58594131;6.337240696
45.62129974;6.341569424
45.64182663;6.345524311
45.66250992;6.349446297
45.70335007;6.353889465
45.71932602;6.357843876
45.73708725;6.361733437
45.77324677;6.366095066
45.80546951;6.370391369
45.82238007;6.374378681
45.85598373;6.378577709
45.88379669;6.382727623
45.92303848;6.387105465
45.94569016;6.391190052
45.98487854;6.395405293
46.01882935;6.399701595
46.04703903;6.403884411
46.07695007;6.4080019
46.08660126;6.411679745
46.12265396;6.416041374
46.15429306;6.420223713
46.17914963;6.424341202
46.19608688;6.428296089
46.24455643;6.432918072
46.25598907;6.436807632
46.27842712;6.440908432
46.32011414;6.445253849
46.35385513;6.449566364
46.37900543;6.453732967
46.40471649;6.457801342
46.4451828;6.462049007
46.47504044;6.46628046
46.5042572;6.470414162
46.53326416;6.474498749
46.5653801;6.478763103
46.58535004;6.482749939
46.6133461;6.486899853
46.61837006;6.490561962
46.65497971;6.494874477
46.68566132;6.499122143
46.70424652;6.503190994
46.73322678;6.507291794
46.77839661;6.511767387
46.79347229;6.515868664
46.82936478;6.520116329
46.86499023;6.52439642
46.90149689;6.528839111
46.93353271;6.533054352
46.95565414;6.537090302
46.98622894;6.541386604
47.00465393;6.545276165
47.03094864;6.549361229
47.04538345;6.553218365
47.08218002;6.55753088
47.10065842;6.561518192
47.12995911;6.56578207
47.14436722;6.569573879
47.1856041;6.573935509
47.2281456;6.57839489
47.25143433;6.582544804
47.28693008;6.586857319
47.32045364;6.591186523
47.35079193;6.59553194
47.37602234;6.599616528
47.41053009;6.603880405
47.44780731;6.608323574
47.46617889;6.61242485
47.47862244;6.616200447
47.51012802;6.620431423
47.52886963;6.624386311
47.55290604;6.628455162
47.57061386;6.632425785
47.60919189;6.63675499
47.63138962;6.640904903
47.66762924;6.645201206
47.68509674;6.649156094
47.72638702;6.653614998
47.753479;6.657797813
47.78671265;6.662045479
47.81744766;6.66624403
47.84991074;6.670491695
47.87923431;6.674804688
47.88702393;6.678547382
47.91653824;6.682600021
47.95399857;6.687026501
47.98074341;6.691290379
47.98991776;6.695017338
48.0265007;6.699378967
48.04272079;6.703333378
48.06922531;6.707467079
48.09948349;6.71160078
48.13619995;6.715929985
48.16682816;6.720226288
48.1967659;6.724311352
48.22167587;6.728461266
48.25490952;6.732627392
48.29048538;6.736956596
48.31513214;6.74110651
48.33735657;6.745158672
48.36346817;6.749373913
48.39603424;6.753816605
48.40074158;6.757478714
48.42591858;6.761530876
48.45782471;6.765892506
48.48050308;6.769977093
48.49977875;6.77393198
48.53955078;6.778326035
48.56441116;6.782459736
48.59748459;6.786723614
48.62144089;6.79082489
48.65871429;6.79516983
48.69644165;6.799499035
48.71970749;6.803600311
48.74025726;6.807570934
48.75953293;6.811590672
48.79545212;6.815887451
48.81183243;6.819890976
48.83536148;6.823959351
48.86415482;6.828174591
48.89746857;6.832633495
48.90921783;6.836490631
48.94218826;6.840705872
48.98424911;6.845181465
49.01096725;6.849461555
49.03606796;6.853627682
49.06879425;6.857875347
49.09756088;6.862139225
49.12593079;6.866305351
49.15387344;6.870406628
49.18625641;6.874719143
49.21632767;6.878901958
49.22751999;6.882693768
49.24794006;6.886713505
49.27519226;6.890749454
49.30302811;6.894964695
49.32347107;6.899049759
49.34950256;6.903150558
49.37778854;6.907447338
49.41692734;6.911906242
49.42647171;6.91586113
49.46635056;6.920173645
49.49599838;6.924453735
49.53061295;6.928815365
49.55379868;6.932900429
49.5791626;6.936903954
49.61247635;6.941265583
49.62901306;6.94504118
49.64310455;6.948946953
49.67067337;6.953178406
49.70954514;6.957604885
49.72166824;6.961462021
49.74711227;6.965677261
49.76848602;6.969729424
49.80613327;6.974074841
49.83455658;6.978273392
49.86037445;6.982423306
49.89746094;6.986833572
49.92330551;6.991065025
49.94744492;6.995198727
49.96993637;6.999218464
50.01184082;7.003677845
50.04124451;7.008023262
50.05754089;7.012010098
50.07181931;7.015802383
50.10686111;7.02021265
50.11635208;7.024053574
50.13631821;7.027959347
50.1645546;7.032207012
50.19510269;7.036503315
50.21275711;7.040523052
50.24607086;7.044705391
50.27377701;7.048920631
50.31455994;7.053330898
50.33575058;7.057480812
50.36850357;7.061761379
50.40338898;7.066155434
50.42971039;7.070435524
50.45467377;7.074634075
50.46068192;7.078344822
50.49633408;7.082690239
50.51710129;7.08688879
50.53746414;7.090908527
50.54940414;7.094651699
50.58404541;7.099094868
50.59869766;7.102935314
50.62714386;7.107166767
50.66646576;7.111544609
50.70026016;7.115890026
50.72314835;7.12010479
50.74710464;7.124222279
50.78206635;7.128519058
50.8121376;7.132733822
50.8394165;7.136916637
50.85983276;7.140985012
50.89195251;7.145314217
50.91016388;7.149398804
50.93207169;7.153516293
50.93401337;7.1571455
50.97509003;7.161604881
50.99864578;7.165884972
51.01922226;7.169969559
51.03570938;7.173989773
51.07609558;7.17846489
51.09483719;7.182484627
51.12320709;7.186699867
51.15205383;7.190882206
51.19060516;7.195260048
51.21554184;7.199426651
51.22830582;7.203267097
51.262043;7.207530975
51.27972412;7.2115345
51.30179214;7.215554237
51.31909943;7.219525337
51.36206436;7.224081993
51.37998581;7.228215694
51.40513611;7.232479572
51.41215515;7.236238956
51.45341873;7.240665913
51.48851395;7.245027542
51.50837326;7.249177456
51.53820419;7.253359795
51.56561661;7.257575035
51.59531403;7.261806488
51.61546707;7.265777111
51.64428711;7.269927025
51.67714691;7.274288654
51.69924164;7.278438568
51.70368195;7.282149315
51.74015808;7.28646183
51.75544739;7.290514469
51.77357864;7.294566631
51.79676437;7.298667908
51.83238983;7.30304575
51.85201263;7.307211876
51.88492584;7.311508179
51.89907074;7.315495491
51.94206238;7.319954872
51.96710587;7.32421875
51.99685669;7.32849884
52.01903152;7.332567215
52.04367828;7.336782455
52.07515717;7.341144085
52.07582092;7.344724655
52.09358215;7.348630428
52.12410355;7.352942944
52.15946579;7.357336998
52.15792084;7.361031532
52.19740295;7.365376472
52.22026825;7.369477749
52.25555038;7.373823166
52.28330612;7.378005505
52.31710052;7.382399559
52.34943008;7.386891365
52.37016678;7.391090393
52.39297867;7.395191193
52.42475128;7.399504185
52.45434189;7.403849602
52.47787094;7.408015728
52.49023438;7.411921501
52.50879288;7.415925026
52.53662872;7.420188904
52.54072189;7.423866749
52.56467819;7.427903175
52.60009384;7.432345867
52.62450027;7.436511993
52.63922882;7.440499306
52.67594528;7.444942474
52.69702911;7.449124813
52.72616959;7.453372478
52.75001526;7.457440853
52.78559113;7.461834908
52.8169899;7.466180325
52.83347321;7.470216274
52.85439682;7.474252701
52.8705101;7.478223324
52.90243912;7.482536316
52.91663742;7.486506939
52.93867874;7.49057579
52.96202087;7.494709492
52.99533463;7.499054909
53.00251389;7.50286293
53.03253174;7.507110596
53.07102966;7.511472225
53.09570313;7.515686989
53.12143707;7.519836903
53.1468544;7.523938179
53.18128586;7.528283596
53.20372391;7.532319546
53.22861099;7.53640461
53.25527954;7.540700912
53.28683853;7.545111179
53.29550552;7.548968315
53.31153488;7.552988052
53.33315277;7.557121754
53.36183929;7.561385632
53.38319016;7.565535545
53.39860916;7.569490433
53.42628479;7.573705673
53.46178055;7.578099728
53.47605896;7.582054138
53.51024628;7.586285591
53.54223251;7.590598106
53.5748024;7.59500885
53.59202957;7.599077225
53.60851288;7.603032112
53.64738464;7.607507229
53.65605164;7.611413479
53.67562103;7.615367889
53.69792557;7.619534016
53.7365303;7.624091148
53.74655533;7.627980709
53.76848984;7.63211441
53.79068756;7.636264324
53.8237114;7.640625954
53.85149384;7.644889832
53.87464905;7.649055958
53.90711212;7.653417587
53.93096161;7.657616138
53.95470428;7.66174984
53.97852707;7.665769577
54.01215744;7.670147419
54.03885269;7.674395084
54.04674911;7.67825222
54.05371475;7.681946754
54.09104156;7.686389446
54.1011734;7.690295219
54.12044907;7.694282532
54.1557312;7.698692799
54.1864357;7.703103542
54.20021057;7.707237244
54.2289238;7.711452007
54.25327682;7.715699673
54.28741455;7.72010994
54.30453873;7.724227428
54.33098984;7.728393555
54.35943985;7.73264122
54.38140106;7.736742496
54.39599609;7.740811348
54.39310074;7.744342804
54.29725266;7.74946928
54.22714233;7.753439903
54.2486763;7.757036686
54.31817627;7.760975361
54.40761566;7.765532017
54.44890594;7.76943779
54.4943428;7.773620129
54.54536438;7.777997971
54.58867264;7.782392025
54.61552811;7.786607265
54.64134216;7.790627003
54.67593384;7.794923782
54.70674515;7.799170971
54.7323761;7.803337574
54.74729156;7.807324886
54.77786636;7.811637402
54.78980637;7.8155756
54.81147385;7.819693089
54.81264496;7.823354721
54.84866714;7.827700138
54.87427139;7.831964016
54.89142227;7.836032867
54.91388702;7.840133667
54.9563446;7.844609261
54.96934891;7.848678112
55.00122452;7.852909088
55.02544785;7.857172966
55.06455612;7.86164856
55.08566666;7.865912437
55.09579468;7.869883537
55.13107681;7.87417984
55.13793564;7.878118515
55.15992355;7.882252216
55.16757965;7.886044025
55.1996727;7.89043808
55.21807098;7.894441605
55.2433548;7.898705482
55.25045395;7.902513504
55.29155731;7.906858921
55.32503128;7.911269188
55.34837341;7.915468216
55.37456131;7.919699669
55.40000534;7.923963547
55.4300766;7.928308487
55.44475174;7.932247162
55.4693718;7.936429501
55.50409317;7.940888882
55.52629471;7.94515276
55.52193451;7.94871664
55.55397034;7.953062057
55.57348633;7.957211971
55.59339905;7.961345673
55.60631943;7.965332985
55.63915634;7.969694614
55.65851212;7.973893166
55.68634796;7.978140831
55.69996262;7.982144356
55.73784637;7.986554623
55.76089859;7.990769863
55.78551865;7.994968414
55.80965805;7.999021053
55.83108902;8.003154755
55.8571434;8.007418633
55.85560226;8.010982513
55.87751007;8.015050888
55.91542435;8.019575119
55.9445343;8.023937225
55.94721985;8.027761459
55.98396301;8.032237053
56.00095367;8.036273003
56.02549362;8.040504456
56.04888916;8.044638634
56.0788269;8.048934937
56.1115303;8.053231239
56.12825394;8.057250977
56.15467834;8.061335564
56.17438126;8.065387726
56.20633698;8.06979847
56.22127914;8.073785782
56.24021149;8.077837944
56.25634766;8.081857681
56.2850647;8.086252213
56.29099274;8.090011597
56.31401443;8.094128609
56.34905624;8.098620415
56.3670311;8.102787018
56.38277054;8.106822968
56.42262268;8.111216545
56.44347;8.115464211
56.47428131;8.119744301
56.48861313;8.123846054
56.52065277;8.128126144
56.55199814;8.132471085
56.56483841;8.136507034
56.57720184;8.140413284
56.59227753;8.144351959
56.62303925;8.148713112
56.63460159;8.152667999
56.6521759;8.156736374
56.67786026;8.160869598
56.70824814;8.165280342
56.72055817;8.169235229
56.7504158;8.173466682
56.78633499;8.178007126
56.81254959;8.182352066
56.83177185;8.186518669
56.85865402;8.190750122
56.88771057;8.195127487
56.91049576;8.199245453
56.9283905;8.203346252
56.95542908;8.207512856
56.97544861;8.21171093
56.97167587;8.215373039
56.98778534;8.219311714
57.01091766;8.223347664
57.03997803;8.227660179
57.05818939;8.231760979
57.07881927;8.235878944
57.10724258;8.240223885
57.14451599;8.244618416
57.15488434;8.248670578
57.18591309;8.252902031
57.21603775;8.257246971
57.2461586;8.261641502
57.26187134;8.265693665
57.26881027;8.269534111
57.30815887;8.274074554
57.31347656;8.277915955
57.32738495;8.281869888
57.34910583;8.286052704
57.38555527;8.29047966
57.39427567;8.294401169
57.41820526;8.298600197
57.43668365;8.302668571
57.4656105;8.307014465
57.492836;8.311196327
57.51280212;8.315314293
57.54896164;8.319659233
57.57073593;8.323793411
57.59160614;8.327894211
57.59399796;8.331572533
57.64121628;8.336177826
57.67062378;8.34058857
57.6796875;8.344656944
57.68346405;8.348319054
57.72331619;8.352972984
57.73624039;8.356960297
57.74559784;8.360882759
57.77226639;8.365130424
57.79842758;8.369410515
57.8139267;8.373478889
57.84096527;8.377661705
57.86574554;8.381876945
57.89980316;8.386221886
57.92080688;8.390372276
57.94151688;8.394456863
57.9690361;8.398801804
57.99245834;8.403065681
58.01141739;8.407183647
58.00479507;8.410779953
58.04310608;8.415255547
58.06105423;8.419519424
58.08000946;8.423652649
58.08777237;8.427428246
58.12683105;8.43201828
58.13727951;8.435973167
58.16476822;8.440187454
58.198349;8.444533348
58.22677231;8.448878288
58.24905014;8.453142166
58.2660141;8.457178116
58.29483414;8.461425781
58.31589127;8.465543747
58.33708191;8.469725609
58.34585571;8.473550797
58.37539291;8.477879524
58.3850708;8.481818199
58.40293884;8.485918999
58.40969086;8.489678383
58.44911957;8.494153976
58.47400284;8.498613358
58.49335861;8.502762794
58.51324844;8.50688076
58.54961777;8.511453629
58.56147766;8.515538216
58.58622742;8.519753456
58.60768509;8.523920059
58.6384201;8.528264999
58.65998077;8.532398224
58.66423416;8.536157608
58.68792343;8.540307999
58.70127106;8.544279099
58.72025299;8.548315048
58.7322998;8.552253723
58.77074432;8.556777954
58.79102707;8.560911179
58.81476974;8.565175056
58.82261276;8.569081306
58.86116409;8.573508263
58.89118195;8.577934265
58.90652466;8.582084656
58.92989349;8.586234093
58.95738602;8.590497971
58.98604584;8.594794273
58.99077606;8.598651886
59.01194;8.602736473
59.03982925;8.607032776
59.06147385;8.611264229
59.05780411;8.614877701
59.08986664;8.619206429
59.10757446;8.623323441
59.12350082;8.627376556
59.14453125;8.631509781
59.17542648;8.635822296
59.19485855;8.640021324
59.22285461;8.64426899
59.23694611;8.648321152
59.27379608;8.652633667
59.30163574;8.657060623
59.3230629;8.661259651
59.33606339;8.665295601
59.36169434;8.669591904
59.39221573;8.674035072
59.38158035;8.677631378
59.3963089;8.681521416
59.42154312;8.685817719
59.4519043;8.690211296
59.451931;8.69390583
59.48659897;8.698300362
59.50600815;8.702417374
59.53068161;8.706729889
59.5579071;8.710912704
59.58959961;8.715241432
59.62017441;8.719700813
59.63803864;8.723834991
59.65470886;8.727935791
59.67842484;8.732102394
59.71237946;8.736626625
59.72351837;8.740711212
59.72867584;8.744567871
59.75085068;8.748637199
59.7751236;8.753046989
59.77634811;8.756725311
59.79320145;8.760745049
59.82524109;8.765220642
59.84698868;8.769402504
59.86054611;8.773439407
59.89697266;8.777849197
59.91627502;8.782064438
59.93884659;8.786295891
59.95565033;8.790315628
59.9804306;8.794530869
60.01259995;8.798875809
60.01581573;8.802700043
60.02703476;8.806671143
60.04314804;8.810658455
60.07430649;8.815052986
60.08901215;8.819169998
60.11243439;8.823336601
60.13479233;8.827600479
60.16233826;8.83205986
60.16919708;8.835916519
60.19291306;8.84013176
60.22638702;8.844525337
60.24667358;8.848724365
60.26688004;8.852858543
60.28503799;8.856844902
60.31547928;8.861223221
60.32717896;8.865129471
60.34158707;8.869099617
60.36402893;8.873233795
60.39385986;8.877693176
60.39526749;8.881436348
60.41300201;8.885569572
60.43823242;8.889784813
60.46343613;8.894145966
60.48074341;8.898328781
60.4992485;8.902332306
60.52384186;8.906677246
60.55819321;8.91108799
60.56622314;8.91512394
60.58935165;8.919224739
60.61742783;8.923538208
60.64500046;8.927899361
60.65781403;8.931919098
60.6575737;8.935646057
60.69639206;8.940154076
60.70061874;8.944060326
60.71327591;8.948030472
60.73186111;8.95216465
60.76886749;8.956640244
60.77897263;8.960643768
60.80311203;8.964842796
60.81893158;8.969024658
60.85634232;8.973451614
60.88037491;8.977747917
60.89739227;8.981946945
60.93073273;8.986406326
60.95032501;8.990653992
60.96891022;8.994835854
60.98052979;8.998693466
61.01152802;9.003103256
61.03085709;9.007253647
61.0320549;9.011077881
61.03040695;9.014691353
61.06645966;9.01914978
61.0735054;9.023072243
61.0932579;9.027108192
61.12449646;9.031469345
61.15169525;9.035831451
61.16988373;9.039998055
61.19777298;9.044228554
61.21850967;9.04852581
61.24815369;9.052919388
61.26065063;9.057102203
61.27997971;9.061203003
61.30999756;9.065515518
61.32475281;9.069714546
61.33804703;9.073734283
61.32709122;9.077217102
61.35998154;9.081595421
61.38473129;9.085809708
61.39884949;9.089976311
61.4110527;9.093914986
61.45045471;9.098471642
61.45651627;9.102442741
61.47757339;9.106559753
61.50950623;9.110872269
61.53484344;9.115234375
61.55637741;9.119433403
61.56613541;9.123338699
61.59344101;9.12761879
61.60947418;9.131736755
61.63459778;9.136049271
61.6435585;9.139889717
61.67495728;9.144397736
61.68997955;9.14846611
61.70072174;9.152632713
61.69963074;9.156311035
61.73310471;9.160655975
61.75394821;9.164952278
61.77186584;9.16900444
61.78391266;9.173073769
61.82419205;9.177499771
61.84056854;9.181633949
61.85853958;9.185669899
61.87752533;9.189803123
61.90613174;9.194197655
61.92501068;9.198412895
61.92886353;9.202237129
61.95444107;9.206533432
61.96651077;9.210618973
61.98608017;9.214849472
61.98817825;9.218707085
62.02646637;9.223198891
62.04347992;9.227397919
62.0650444;9.231694221
62.07012177;9.235518456
62.10207748;9.239879608
62.13486099;9.244257927
62.14722443;9.248456955
62.17061996;9.252638817
62.1938324;9.256854057
62.22047043;9.261216164
62.22063065;9.264975548
62.23387146;9.268995285
62.26117706;9.273324013
62.2823143;9.277620316
62.27513504;9.281167984
62.30507278;9.285562515
62.32679367;9.289777756
62.3456955;9.294057846
62.36055756;9.298174858
62.3925705;9.302601814
62.41059494;9.306898117
62.43205261;9.31119442
62.44018555;9.315181732
62.46959305;9.319559097
62.4866066;9.323774338
62.49038315;9.327908516
62.46195984;9.331879616
62.48974609;9.335915565
62.5291481;9.340163231
62.52574539;9.343628883
62.5499115;9.347698212
62.58729172;9.352157593
62.61765671;9.356534958
62.62597656;9.36045742
62.66263962;9.364899635
62.67675781;9.369098663
62.70201492;9.373394966
62.71940613;9.377545357
62.74936676;9.381890297
62.77497101;9.386252403
62.78890228;9.390304565
62.80177307;9.394340515
62.81453323;9.398262978
62.84356689;9.402705193
62.85013199;9.406579018
62.86135483;9.410598755
62.87765121;9.41466713
62.89945221;9.419028282
62.90298843;9.422837257
62.92354202;9.426921844
62.95549774;9.431348801
62.96916199;9.43551445
62.98936844;9.439648628
63.01534653;9.443928719
63.03855515;9.448273659
63.05916214;9.452537537
63.07197571;9.456623077
63.09675598;9.460788727
63.12254333;9.465312958
63.13530731;9.46936512
63.14102173;9.473287582
63.1472702;9.477226257
63.17723465;9.481571198
63.17909622;9.48555851
63.1974144;9.489610672
63.21799088;9.493793488
63.24620056;9.498236656
63.25242233;9.502141953
63.27339935;9.506276131
63.31402588;9.510784149
63.33367157;9.515129089
63.35260391;9.51934433
63.36637497;9.523412704
63.39654922;9.52796936
63.41016388;9.532021523
63.42444229;9.536107063
63.44049835;9.540272713
63.4661026;9.544683456
63.45597458;9.548329353
63.46594238;9.552315712
63.48165512;9.556319237
63.50898743;9.560600281
63.52584457;9.564749718
63.54347229;9.568867683
63.56774521;9.573212624
63.6003418;9.577589989
63.60268021;9.581643105
63.62267303;9.585695267
63.64790726;9.590023994
63.67218018;9.594255447
63.67760468;9.59817791
63.6756897;9.601903915
63.71315002;9.606461525
63.7183876;9.610431671
63.73279953;9.614484787
63.75654221;9.618732452
63.79338837;9.623418808
63.79551697;9.627389908
63.81218719;9.631621361
63.82896423;9.635705948
63.8536911;9.640019417
63.87304306;9.644201279
63.88888931;9.648286819
63.91720581;9.652583122
63.93113708;9.656732559
63.94552231;9.660752296
